fighter_name,Height,Weight,Reach,Stance,DOB,fighter_name
2060,"5' 6""",145 lbs.,"66""",Orthodox,"May 01, 1985",Chad Mendes
2061,"5' 6""",135 lbs.,"65""",Orthodox,"Mar 03, 1983",Augusto Mendes
2062,"5' 10""",185 lbs.,,,"Jan 16, 1984",Eddie Mendez
2063,,155 lbs.,,,,Luis Mendoza
2064,"5' 7""",125 lbs.,"68""",Southpaw,"Feb 15, 1988",Pietro Menga
2065,"6' 0""",205 lbs.,"76""",Orthodox,"Oct 18, 1987",Alonzo Menifield
2066,"5' 6""",145 lbs.,"64""",Orthodox,"May 30, 1982",Ivan Menjivar
2067,"5' 10""",170 lbs.,,Orthodox,"Jul 29, 1974",Dave Menne
2068,"5' 11""",185 lbs.,,Orthodox,"Dec 06, 1977",Steve Mensing
2069,"6' 2""",185 lbs.,,,"May 17, 1982",Buck Meredith
2070,"6' 2""",170 lbs.,,,,Adam Meredith
2071,"6' 0""",170 lbs.,,Orthodox,"Mar 07, 1984",Joe Merritt
2072,"6' 1""",185 lbs.,,Orthodox,,Jeremiah Metcalf
2073,"6' 3""",170 lbs.,,Switch,"Aug 04, 1987",Jonathan Meunier
2074,"5' 9""",145 lbs.,"71""",Orthodox,"Feb 04, 1981",Yaotzin Meza
2075,"6' 1""",200 lbs.,,Orthodox,"Jan 01, 1968",Guy Mezger
2076,"5' 9""",185 lbs.,,,,Brandon Michaels
2077,"6' 0""",185 lbs.,"76""",Orthodox,"Jul 18, 1988",Andreas Michailidis
2078,"5' 9""",155 lbs.,,Orthodox,"Nov 10, 1988",David Michaud
2079,"5' 9""",145 lbs.,,Orthodox,"Jul 10, 1983",Chris Mickle
2080,"6' 0""",155 lbs.,"74""",Southpaw,"Aug 21, 1976",Zachary Micklewright
2081,"6' 1""",220 lbs.,,Orthodox,"Jul 30, 1974",Kristof Midoux
2082,"5' 8""",185 lbs.,,,,Keith Mielke
2083,"6' 1""",185 lbs.,,,"Feb 14, 1988",Chris Mierzwiak
2084,"5' 8""",170 lbs.,,,,Gabriel Miglioli
2085,"5' 11""",205 lbs.,"73""",Orthodox,"Mar 30, 1980",Bojan Mihajlovic
2086,"5' 10""",170 lbs.,,Orthodox,"Apr 28, 1978",Billy Miles
2087,"5' 10""",170 lbs.,,Orthodox,"Mar 09, 1968",Pat Miletich
2088,"6' 2""",170 lbs.,"76""",Orthodox,"Dec 01, 1987",Curtis Millender
2089,"5' 11""",185 lbs.,,Orthodox,"Feb 20, 1979",Phillip Miller
2090,"6' 1""",185 lbs.,,Orthodox,"Dec 24, 1980",Jason Miller
2091,"6' 1""",185 lbs.,"74""",Orthodox,"Jun 30, 1981",Dan Miller
2092,"5' 8""",155 lbs.,"71""",Southpaw,"Aug 30, 1983",Jim Miller
2093,"6' 1""",145 lbs.,"73""",Orthodox,"Apr 26, 1984",Cole Miller
2094,"5' 7""",270 lbs.,,Southpaw,"Jul 16, 1969",Henry Miller
2095,"6' 0""",145 lbs.,,Orthodox,"Feb 14, 1987",Micah Miller
2096,"5' 9""",145 lbs.,,,,Aaron Miller
2097,"6' 1""",185 lbs.,,,,Eddy Millis
2098,"6' 1""",170 lbs.,"76""",Orthodox,"Sep 29, 1982",Che Mills
2099,"6' 3""",205 lbs.,"76""",Orthodox,"Jul 03, 1987",Adam Milstead
2100,"6' 0""",170 lbs.,"77""",Orthodox,"May 02, 1982",Alberto Mina
2101,"6' 2""",249 lbs.,,,"Feb 06, 1985",Vitaly Minakov
2102,"5' 7""",145 lbs.,"69""",Orthodox,"Apr 28, 1990",Darrick Minner
2103,,,,,,Mike Minniger
2104,"5' 9""",181 lbs.,,Orthodox,"Jan 12, 1976",Ikuhisa Minowa
2105,"5' 10""",170 lbs.,"74""",Orthodox,"Apr 26, 1993",Carlton Minus
2106,"6' 4""",240 lbs.,"80""",Orthodox,"Aug 19, 1982",Stipe Miocic
2107,"6' 3""",264 lbs.,"79""",Southpaw,"May 24, 1979",Frank Mir
2108,,155 lbs.,,,,Juan Miranda
2109,"6' 3""",185 lbs.,"74""",Orthodox,"Jul 12, 1979",Mario Miranda
2110,"6' 1""",185 lbs.,"77""",Orthodox,"Mar 10, 1979",Vitor Miranda
2111,"6' 0""",185 lbs.,,Orthodox,"Aug 02, 1974",Damir Mirenic
2112,"5' 8""",183 lbs.,,Orthodox,"Apr 25, 1976",Kazuo Misaki
2113,"5' 8""",145 lbs.,,Southpaw,"Mar 07, 1988",Toby Misech
2114,"5' 7""",155 lbs.,,Southpaw,"Apr 19, 1972",Dokonjonosuke Mishima
2115,,,,Orthodox,,Felix Lee Mitchell
2116,"6' 0""",170 lbs.,"75""",Orthodox,"Oct 24, 1979",David Mitchell
2117,"6' 2""",170 lbs.,,Orthodox,"Aug 08, 1986",Danny Mitchell
2118,"5' 11""",145 lbs.,,,"Oct 10, 1974",Brad Mitchell
2119,"6' 2""",185 lbs.,,,,Clay Mitchell
2120,"5' 10""",145 lbs.,"70""",Southpaw,"Oct 04, 1994",Bryce Mitchell
2121,"5' 9""",145 lbs.,,Orthodox,"Jun 29, 1987",Maurice Mitchell
2122,"5' 10""",170 lbs.,,Orthodox,"Sep 04, 1978",Roman Mitichyan
2123,"6' 3""",265 lbs.,"82""",Switch,"Jul 15, 1978",Matt Mitrione
2124,"5' 7""",145 lbs.,,Southpaw,"Jan 01, 1976",Eiji Mitsuoka
2125,"5' 9""",170 lbs.,"71""",Orthodox,"Sep 22, 1981",Hiromitsu Miura
2126,"6' 0""",168 lbs.,,,"Nov 09, 1980",Jonathan  Mix
2127,"5' 7""",139 lbs.,,Southpaw,,Tomoya Miyashita
2128,"5' 8""",139 lbs.,,Orthodox,,Kazuyuki Miyata
2129,"5' 11""",168 lbs.,,Southpaw,,Motoki Miyazawa
2130,"5' 7""",135 lbs.,"69""",Orthodox,"Dec 16, 1983",Takeya Mizugaki
2131,"6' 1""",205 lbs.,,Southpaw,"Jun 02, 1981",Tatsuya Mizuno
2132,"5' 7""",125 lbs.,"69""",Orthodox,"Sep 24, 1982",Roxanne Modafferi
2133,"5' 10""",145 lbs.,"73""",Orthodox,"Jun 01, 1990",Bobby Moffett
2134,,135 lbs.,,,,Bronson Mohika
2135,"5' 9""",155 lbs.,"72""",Orthodox,"Mar 03, 1983",Nate Mohr
2136,"5' 11""",155 lbs.,"72""",Orthodox,"May 21, 1989",Renato Moicano
2137,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 23, 1995",Thiago Moises
2138,"5' 6""",125 lbs.,"67""",Southpaw,"Sep 15, 1985",Ashkan Mokhtarian
2139,"5' 8""",145 lbs.,"72""",Orthodox,"Jun 13, 1992",Suman Mokhtarian
2140,"5' 10""",216 lbs.,,,"Jun 14, 1984",Dan Molina
2141,"5' 6""",125 lbs.,"69""",Orthodox,"Jul 17, 1997",Jeff Molina
2142,"5' 10""",195 lbs.,,Orthodox,,Rudyard Moncayo
2143,"6' 0""",168 lbs.,,Orthodox,"Oct 23, 1973",Hidetaka Monma
2144,"5' 9""",247 lbs.,"74""",Orthodox,"Jan 18, 1971",Jeff Monson
2145,"5' 6""",125 lbs.,"67""",Southpaw,"Nov 03, 1987",Darrell Montague
2146,,185 lbs.,,,,Andrew Montanez
2147,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 25, 1984",Augusto Montano
2148,"6' 0""",170 lbs.,"73""",Orthodox,"Nov 19, 1985",Erick Montano
2149,"5' 5""",135 lbs.,"65""",Southpaw,"Dec 16, 1988",Nicco Montano
2150,"5' 7""",135 lbs.,,,"May 31, 1994",Alberto Montes
2151,"6' 4""",185 lbs.,,Southpaw,"Dec 19, 1990",Steve Montgomery
2152,"5' 10""",170 lbs.,"71""",Switch,"Apr 10, 1988",James Moontasri
2153,"5' 10""",205 lbs.,,Orthodox,"Nov 27, 1971",Homer Moore
2154,"5' 9""",170 lbs.,"71""",Southpaw,"Dec 30, 1983",Todd Moore
2155,"6' 0""",170 lbs.,,,,Nate Moore
2156,"5' 4""",125 lbs.,,,,Dustin Moore
2157,"6' 0""",170 lbs.,"72""",Orthodox,"Jul 23, 1982",Sergio Moraes
2158,"5' 6""",135 lbs.,"67""",Orthodox,"Apr 26, 1988",Marlon Moraes
2159,"5' 8""",145 lbs.,"72""",Orthodox,"Oct 11, 1990",Sheymon Moraes
2160,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 20, 1984",John Moraga
2161,"6' 8""",270 lbs.,,Orthodox,"Feb 26, 1967",Ricardo Morais
2162,"5' 8""",135 lbs.,,Southpaw,"Dec 22, 1992",Leonardo Morales
2163,"5' 9""",135 lbs.,"72""",Orthodox,"May 25, 1991",Albert Morales
2164,"5' 6""",125 lbs.,"69""",Switch,"Aug 22, 1994",Joseph Morales
2165,"5' 7""",145 lbs.,"70""",Orthodox,"Nov 12, 1990",Vince Morales
2166,"5' 11""",155 lbs.,"73""",Orthodox,"Oct 17, 1985",Omar Morales
2167,"5' 7""",135 lbs.,"67""",Orthodox,"Apr 30, 1988",Sarah Moras
2168,"6' 6""",260 lbs.,"81""",Orthodox,"Sep 08, 1986",Christian Morecraft
2169,"5' 11""",195 lbs.,,Southpaw,,Joe Moreira
2170,"6' 2""",185 lbs.,,Orthodox,"Mar 31, 1984",Richardson Moreira
2171,"5' 6""",135 lbs.,,Orthodox,"Jan 14, 1981",Gisele Moreira
2172,"6' 4""",205 lbs.,"76""",Orthodox,"Feb 28, 1989",Vinicius Moreira
2173,"5' 7""",145 lbs.,,Orthodox,"Nov 09, 1979",Jesse Moreng
2174,"5' 7""",125 lbs.,"70""",Orthodox,"Dec 07, 1993",Brandon Moreno
2175,"6' 0""",185 lbs.,,,,Mike Moreno
2176,"6' 0""",155 lbs.,"73""",Southpaw,"Nov 21, 1986",Dan Moret
2177,"5' 10""",170 lbs.,,Orthodox,"Sep 28, 1981",Sammy Morgan
2178,"6' 1""",135 lbs.,,,"Dec 16, 1979",Peggy Morgan
2179,"5' 11""",170 lbs.,"72""",Orthodox,"Aug 16, 1990",Alex Morono
2180,"5' 7""",125 lbs.,"67""",Orthodox,"Sep 08, 1991",Maryna Moroz
2181,"5' 6""",135 lbs.,,,"Jun 14, 1989",Sergey Morozov
2182,"6' 2""",205 lbs.,,Orthodox,"Nov 01, 1979",Brad Morris
2183,"5' 10""",210 lbs.,,Orthodox,,Scott Morris
2184,"5' 7""",145 lbs.,,Orthodox,"Mar 29, 1984",Anthony Morrison
2185,"5' 11""",205 lbs.,,,,Jack Morrison
2186,"6' 5""",275 lbs.,,Orthodox,,Harry Moskowitz
2187,"6' 0""",190 lbs.,,Switch,,Juan Mott
2188,"5' 11""",183 lbs.,,Open Stance,,Flavio Luiz Moura
2189,"6' 2""",185 lbs.,"76""",Orthodox,"Aug 01, 1985",Gegard Mousasi
2190,"5' 5""",135 lbs.,,,,Kin Moy
2191,"5' 1""",115 lbs.,"65""",Orthodox,"Mar 17, 1989",Jamie Moyle
2192,"5' 8""",135 lbs.,"72""",Southpaw,"Jan 20, 1996",Su Mudaerji
2193,"5' 9""",135 lbs.,,,"Jan 29, 1989",Garrett Mueller
2194,"5' 5""",125 lbs.,"67""",Orthodox,"Nov 15, 1991",Lauren Mueller
2195,"5' 11""",170 lbs.,"72""",Orthodox,"Jul 09, 1988",Belal Muhammad
2196,,135 lbs.,,,,Fazlo Mulabitinovic
2197,"6' 3""",155 lbs.,,Orthodox,"Sep 20, 1984",Quinn Mulhern
2198,"5' 10""",243 lbs.,"73""",Orthodox,"Feb 20, 1988",James Mulheron
2199,"6' 0""",155 lbs.,"74""",Orthodox,"Aug 17, 1994",Jamie Mullarkey
2200,"6' 1""",215 lbs.,,Southpaw,,Jim Mullen
2201,"5' 6""",135 lbs.,"65""",Orthodox,"Sep 07, 1986",Pedro Munhoz
2202,"6' 1""",185 lbs.,"78""",Southpaw,"Feb 17, 1990",Andre Muniz
2203,"6' 0""",185 lbs.,"71""",Orthodox,"Feb 09, 1978",Mark Munoz
2204,"5' 9""",155 lbs.,"72""",Switch,"Feb 27, 1990",Alexander Munoz
2205,"5' 9""",145 lbs.,"71""",Orthodox,"Feb 16, 1993",Johnny Munoz
2206,"5' 9""",185 lbs.,,,,Andy Murad
2207,"6' 2""",185 lbs.,"75""",Orthodox,"Feb 08, 1990",Makhmud Muradov
2208,"6' 1""",220 lbs.,,Orthodox,"Nov 29, 1973",Kazunari Murakami
2209,"5' 8""",183 lbs.,,Orthodox,,Ryuichi Murata
2210,"5' 1""",115 lbs.,,,"Aug 10, 1993",Kanako Murata
2211,"5' 6""",145 lbs.,"66""",Orthodox,"Mar 21, 1991",Vince Murdock
2212,"6' 2""",227 lbs.,,Southpaw,"Nov 19, 1974",Tom Murphy
2213,"6' 1""",185 lbs.,,Orthodox,"Jun 14, 1985",Ian Murphy
2214,"6' 3""",260 lbs.,,Orthodox,"Aug 09, 1977",Jon Murphy
2215,"5' 5""",125 lbs.,"67""",Orthodox,"Jul 27, 1983",Lauren Murphy
2216,"6' 0""",170 lbs.,,,,Patrick Murphy
2217,"5' 9""",145 lbs.,"73""",Orthodox,"Jul 22, 1991",Lerone Murphy
2218,"6' 3""",185 lbs.,,Orthodox,"Sep 12, 1977",Lee Murray
2219,"6' 0""",185 lbs.,"76""",Orthodox,"Jul 15, 1993",Khalid Murtazaliev
2220,"5' 11""",205 lbs.,,,,Azamat Murzakanov
2221,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 05, 1986",Nicholas Musoke
2222,"6' 3""",242 lbs.,,Orthodox,,Andre Mussi
2223,"5' 8""",155 lbs.,"71""",Orthodox,"Aug 02, 1988",Magomed Mustafaev
2224,"6' 0""",155 lbs.,,Orthodox,"Nov 07, 1987",Max Mustaki
2225,"6' 0""",185 lbs.,"72""",Orthodox,"Jul 19, 1986",Elvis Mutapcic
2226,"5' 4""",145 lbs.,,,"May 13, 1977",Fiona Muxlow
2227,"5' 11""",168 lbs.,,Orthodox,,Ho Bae Myeon
2228,"5' 7""",154 lbs.,,Southpaw,"Oct 31, 1973",Katsuhiko Nagata
2229,"6' 0""",225 lbs.,,Orthodox,"Apr 24, 1968",Yuji Nagata
2230,"6' 1""",210 lbs.,,Orthodox,"Oct 18, 1983",Greg Nagy
2231,,185 lbs.,,,"Jun 20, 1989",Logan Nail
2232,"5' 9""",145 lbs.,"70""",Orthodox,"Aug 07, 1994",Muhammad Naimov
2233,"6' 1""",205 lbs.,,Orthodox,,Yukiya Naito
2234,"6' 1""",185 lbs.,,Orthodox,"Mar 12, 1983",Andrews Nakahara
2235,"5' 1""",135 lbs.,,Orthodox,"Oct 22, 1986",Rin Nakai
2236,"5' 11""",205 lbs.,"70""",Orthodox,"Jul 16, 1979",Kazuhiro Nakamura
2237,"5' 11""",170 lbs.,"73""",Southpaw,"May 22, 1984",Keita Nakamura
2238,"5' 7""",154 lbs.,,Orthodox,"Jun 10, 1980",Daisuke Nakamura
2239,"5' 5""",145 lbs.,,,"Jun 21, 1986",Yusaku Nakamura
2240,"5' 9""",170 lbs.,,Southpaw,"Nov 30, 1970",Jutaro Nakao
2241,"6' 0""",220 lbs.,,Southpaw,"Jun 25, 1972",Yoshihiro Nakao
2242,"5' 9""",145 lbs.,,Orthodox,"Jul 16, 1981",Yui Chul Nam
2243,"5' 7""",125 lbs.,"68""",Orthodox,"Oct 06, 1983",Tyson Nam
2244,"5' 5""",115 lbs.,"65""",Orthodox,"Jun 29, 1992",Rose Namajunas
2245,"5' 9""",205 lbs.,,Orthodox,"Oct 27, 1974",Yasuhito Namekawa
2246,"5' 8""",145 lbs.,"70""",Orthodox,"Apr 14, 1987",Nad Narimani
2247,"6' 3""",185 lbs.,,Southpaw,"Sep 09, 1983",Roger Narvaez
2248,"5' 10""",185 lbs.,,Orthodox,,Fabio Nascimento
2249,"5' 9""",125 lbs.,,Orthodox,"Sep 11, 1991",Allan Nascimento
2250,"6' 2""",246 lbs.,"80""",Orthodox,"Nov 26, 1992",Rodrigo Nascimento
2251,"6' 0""",170 lbs.,"74""",Orthodox,"Mar 26, 1990",Bobby Nash
2252,"5' 11""",205 lbs.,,Orthodox,,Reza Nasri
2253,"6' 0""",230 lbs.,,Southpaw,"Jun 26, 1970",Pawel Nastula
2254,"6' 0""",185 lbs.,"77""",Orthodox,"Dec 25, 1982",Rafael Natal
2255,"5' 6""",145 lbs.,"70""",Orthodox,"Apr 02, 1993",Kevin Natividad
2256,"5' 10""",170 lbs.,"74""",Orthodox,"Aug 18, 1996",Ismail Naurdiev
2257,"5' 10""",155 lbs.,,,"May 27, 1983",Danny Navarro
2258,"6' 0""",155 lbs.,,,"Sep 17, 1978",Marcio Navarro
2259,"6' 0""",205 lbs.,"77""",Orthodox,"Oct 14, 1994",Tafon Nchukwi
2260,"5' 9""",145 lbs.,,,"Sep 12, 1986",Dustin Neace
2261,"6' 0""",185 lbs.,,,,Josh Neal
2262,"5' 6""",135 lbs.,,,"Jul 29, 1986",Joe Neal
2263,"5' 11""",170 lbs.,"75""",Southpaw,"Aug 28, 1990",Geoff Neal
2264,"5' 11""",205 lbs.,"71""",Orthodox,"Dec 09, 1981",Stanislav Nedkov
2265,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 24, 1983",Josh Neer
2266,"6' 0""",205 lbs.,"78""",Orthodox,"Sep 04, 1994",Nicolae Negumereanu
2267,"6' 0""",240 lbs.,,Orthodox,,Steve Nelmark
2268,"5' 9""",155 lbs.,"70""",Southpaw,"Nov 29, 1984",Shane Nelson
2269,"6' 0""",263 lbs.,"73""",Orthodox,"Jun 20, 1976",Roy Nelson
2270,"5' 11""",170 lbs.,"72""",Switch,"Jul 28, 1988",Gunnar Nelson
2271,"5' 11""",155 lbs.,"71""",Switch,"Apr 20, 1991",Kyle Nelson
2272,"5' 2""",145 lbs.,,,"Aug 05, 1987",Lissette Neri
2273,"6' 0""",229 lbs.,,Orthodox,,Mario Neto
2274,"6' 3""",185 lbs.,"77""",Orthodox,"Oct 29, 1987",Antonio Braga Neto
2275,"5' 8""",145 lbs.,,,"Apr 25, 1994",Julio Cesar Neves Jr.
2276,"5' 10""",155 lbs.,,Southpaw,"Mar 17, 1986",Nick Newell
2277,"5' 5""",135 lbs.,"67""",Orthodox,"Mar 07, 1989",Journey Newson
2278,"6' 2""",205 lbs.,,Sideways,"Dec 11, 1966",Jeff Newton
2279,"5' 9""",170 lbs.,,Orthodox,"Aug 17, 1976",Carlos Newton
2280,"6' 1""",205 lbs.,,,"Jan 02, 1984",Emanuel Newton
2281,"6' 4""",250 lbs.,"83""",Orthodox,"Sep 05, 1986",Francis Ngannou
2282,"5' 5""",125 lbs.,"65""",Switch,"Aug 03, 1988",Ben Nguyen
2283,"5' 11""",145 lbs.,,Switch,"May 19, 1993",Steven Nguyen
2284,"6' 4""",185 lbs.,"77""",Orthodox,"May 02, 1990",Alex Nicholson
2285,"6' 4""",205 lbs.,,Orthodox,"Dec 13, 1971",Mike Nickels
2286,"5' 6""",125 lbs.,"66""",Orthodox,"Jan 06, 1993",Matheus Nicolau Pereira
2287,"5' 5""",125 lbs.,,Orthodox,"Oct 28, 1984",Jaimelene Nievera
2288,"5' 2""",125 lbs.,,,,Khomkrit Niimi
2289,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 25, 1982",Tom Niinimaki
2290,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988",Ramsey Nijem
2291,"6' 0""",250 lbs.,,Switch,"Oct 23, 1959",Hans Nijman
2292,,,,,,Jack Nilson
2293,"6' 1""",170 lbs.,,Orthodox,"Dec 05, 1983",Mats Nilsson
2294,"5' 4""",145 lbs.,"64""",Southpaw,"Dec 15, 1981",Guangyou Ning
2295,"5' 11""",320 lbs.,,Orthodox,,Soichi Nishida
2296,"5' 9""",205 lbs.,,Orthodox,"May 15, 1973",Yosuke Nishijima
2297,"5' 8""",139 lbs.,,Southpaw,"Aug 08, 1983",Akiyo Nishiura
2298,"6' 1""",155 lbs.,"75""",Orthodox,"Mar 01, 1980",Anthony Njokuani
2299,"6' 3""",170 lbs.,,,"Dec 31, 1988",Chidi Njokuani
2300,"5' 9""",170 lbs.,,Southpaw,"Aug 14, 1978",Derrick Noble
2301,"6' 2""",243 lbs.,,,"Dec 26, 1989",Kyle Noblitt
2302,"5' 5""",135 lbs.,,,"Feb 13, 1986",Pedro Nobre
2303,,205 lbs.,,,,Jacob Noe
2304,"6' 3""",240 lbs.,"77""",Orthodox,"Jun 02, 1976",Antonio Rodrigo Nogueira
2305,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976",Rogerio Nogueira
2306,"5' 7""",145 lbs.,,Orthodox,"Jan 15, 1978",Alexandre Franca Nogueira
2307,"5' 10""",145 lbs.,,,"Oct 13, 1985",Talita Nogueira
2308,"6' 1""",170 lbs.,"76""",Southpaw,"Mar 18, 1980",Kyle Noke
2309,"6' 0""",170 lbs.,,,,Nick Nolte
2310,"5' 10""",155 lbs.,"70""",Orthodox,"Dec 07, 1982",KJ Noons
2311,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996",Sage Northcutt
2312,"6' 1""",310 lbs.,,Southpaw,"Apr 11, 1975",Jan Nortje
2313,"5' 10""",170 lbs.,,Orthodox,"Mar 15, 1973",Scott Norton
2314,"5' 11""",170 lbs.,,,"Mar 02, 1981",Jonatas Novaes
2315,"6' 0""",155 lbs.,,Orthodox,"Jun 08, 1979",Jason Novelli
2316,"5' 9""",145 lbs.,"72""",Orthodox,"Feb 03, 1984",Phillipe Nover
2317,"5' 6""",145 lbs.,"67""",Orthodox,"Nov 30, 1982",Diego Nunes
2318,"5' 8""",145 lbs.,"69""",Orthodox,"May 30, 1988",Amanda Nunes
2319,"5' 4""",115 lbs.,,,"Jul 23, 1992",Istela Nunes
2320,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",Khabib Nurmagomedov
2321,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 05, 1992",Said Nurmagomedov
2322,"5' 11""",170 lbs.,"72""",Orthodox,"Nov 13, 1989",Abubakar Nurmagomedov
2323,"5' 8""",145 lbs.,,,,Umar Nurmagomedov
2324,"6' 5""",205 lbs.,"83""",Southpaw,"Jun 13, 1992",Kennedy Nzechukwu
2325,"6' 3""",205 lbs.,"76""",Orthodox,"Sep 25, 1984",Jake O'Brien
2326,"6' 2""",155 lbs.,,Orthodox,"Jan 01, 1987",TJ O'Brien
2327,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983",Sean O'Connell
2328,"5' 4""",115 lbs.,,,"Nov 17, 1982",Dan O'Connor
2329,"6' 5""",270 lbs.,,Orthodox,"Feb 25, 1971",Sean O'Haire
2330,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994",Sean O'Malley
2331,"5' 8""",260 lbs.,,,"Oct 25, 1977",Jeremiah O'Neal
2332,"6' 2""",170 lbs.,,,"Sep 22, 1985",Chuck O'Neil
2333,"5' 7""",170 lbs.,"69""",Orthodox,"Jun 24, 1987",Brendan O'Reilly
2334,"5' 8""",200 lbs.,,Southpaw,,Takahiro Oba
2335,"5' 8""",145 lbs.,,Orthodox,"Jan 15, 1981",Nobuhiro Obiya
2336,"5' 8""",135 lbs.,"69""",Orthodox,"Feb 05, 1996",Christian Ocon
2337,"6' 5""",265 lbs.,,Orthodox,"May 08, 1975",Richard Odoms
2338,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989",Volkan Oezdemir
2339,"6' 4""",255 lbs.,,Orthodox,"Mar 31, 1968",Naoya Ogawa
2340,"5' 8""",145 lbs.,"69""",Orthodox,"Feb 16, 1989",Andy Ogle
2341,"5' 10""",205 lbs.,,Orthodox,,Michiyoshi Ohara
2342,"5' 8""",170 lbs.,,Orthodox,"May 31, 1977",Koji Oishi
2343,"6' 1""",290 lbs.,,Orthodox,,Takayuki Okada
2344,"6' 2""",170 lbs.,"75""",Southpaw,"Jul 21, 1981",Yushin Okami
2345,"5' 11""",155 lbs.,"76""",Orthodox,"Nov 04, 1990",JJ Okanovich
2346,"5' 11""",175 lbs.,,Orthodox,,Kazuki Okubo
2347,,,,,,Masakatsu Okuda
2348,"6' 2""",240 lbs.,"80""",Orthodox,"Jun 20, 1977",Aleksei Oleinik
2349,"6' 0""",205 lbs.,"74""",Southpaw,"Feb 22, 1995",Michal Oleksiejczuk
2350,"5' 8""",155 lbs.,"71""",Orthodox,"Jan 26, 1982",Rafaello Oliveira
2351,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 17, 1989",Charles Oliveira
2352,"6' 1""",205 lbs.,,,,Jorge Oliveira
2353,"6' 5""",205 lbs.,,Orthodox,"Feb 19, 1984",Ednaldo Oliveira
2354,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 21, 1988",Alex Oliveira
2355,"6' 4""",185 lbs.,,,"May 02, 1984",Bruno Oliveira
2356,"5' 10""",170 lbs.,,Orthodox,"Jun 01, 1983",Wendell Oliveira Marques
2357,"5' 9""",155 lbs.,,Orthodox,"Apr 12, 1985",Felipe Olivieri
2358,"6' 0""",154 lbs.,,Orthodox,"Jun 12, 1983",Andy Ologun
2359,"5' 7""",145 lbs.,,,"Dec 17, 1980",Shana Olsen
2360,"5' 7""",145 lbs.,,Orthodox,,Casey Olson
2361,"6' 0""",170 lbs.,,,,Dennis Olson
2362,"6' 1""",205 lbs.,"75""",Orthodox,"Nov 22, 1989",Cameron Olson
2363,"5' 10""",145 lbs.,,Orthodox,"Sep 14, 1988",Alan Omer
2364,"6' 0""",247 lbs.,"74""",Southpaw,"Aug 31, 1982",Daniel Omielanczuk
2365,"5' 6""",145 lbs.,"68""",Orthodox,"Dec 19, 1975",Michihiro Omigawa
2366,"6' 2""",185 lbs.,"78""",Switch,"Jul 04, 1991",Charlie Ontiveros
2367,"6' 3""",185 lbs.,,Orthodox,"Apr 18, 1994",Chibwikem Onyenegecha
2368,"6' 2""",170 lbs.,,,,Sam Oropeza
2369,"5' 8""",145 lbs.,"69""",Switch,"Feb 21, 1991",Brian Ortega
2370,"6' 3""",205 lbs.,"74""",Orthodox,"Jan 23, 1975",Tito Ortiz
2371,"6' 0""",185 lbs.,,Orthodox,,Jorge Ortiz
2372,"5' 5""",125 lbs.,"65""",Orthodox,"Dec 25, 1988",Dustin Ortiz
2373,"5' 7""",135 lbs.,"66""",Orthodox,"Nov 04, 1976",Kenji Osawa
2374,"5' 7""",135 lbs.,"73""",Southpaw,"Jan 09, 1992",Ode Osbourne
2375,,185 lbs.,,,,Kurt Osiander
2376,"6' 2""",170 lbs.,"76""",Orthodox,"Dec 30, 1984",Nick Osipczak
2377,"6' 2""",185 lbs.,,Orthodox,"May 01, 1981",Nissen Osterneck
2378,"5' 3""",125 lbs.,"62""",Orthodox,"Feb 25, 1991",Rachael Ostovich
2379,"6' 3""",245 lbs.,,Orthodox,,Pedro Otavio
2380,"6' 1""",205 lbs.,,Orthodox,"Jul 17, 1971",Alexander Otsuka
2381,"5' 6""",139 lbs.,,Orthodox,,Takafumi Otsuka
2382,"5' 11""",170 lbs.,"72""",Orthodox,"Dec 22, 1986",Zak Ottow
2383,"5' 7""",154 lbs.,,Orthodox,"Feb 27, 1979",Artur Oumakhanov
2384,"5' 8""",170 lbs.,"74""",Orthodox,"Apr 11, 1992",Sidney Outlaw
2385,"6' 4""",265 lbs.,"80""",Orthodox,"May 17, 1980",Alistair Overeem
2386,"6' 3""",230 lbs.,,Orthodox,"Aug 17, 1976",Valentijn Overeem
2387,"5' 9""",155 lbs.,,,"Feb 14, 1973",Craig Oxley
2388,"5' 11""",185 lbs.,,Southpaw,"Apr 11, 1974",Shungo Oyama
2389,"5' 5""",125 lbs.,"65""",Orthodox,"Mar 27, 1986",Alptekin Ozkilic
2390,"5' 7""",135 lbs.,,,,Raquel Pa'aluhi
